sku,parent_sku,product_group_id,group_key,grouping_confidence,status,record_state,active,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,wix_handle_id,wix_visible,wix_collections,wix_media_urls,wix_description_html,erp_category,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,conflict_flags,conflict_notes
XW-6207,,f523f053-86b8-541f-89dc-1b25339662a1,WORK|schlafe nicht,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Schlafe nicht,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Schlafe nicht [Böhmische Besetzung],Schlafe nicht [Böhm.],SCHLAFE_NICHT_BOE,Komp./Arr.: Peter Plank,SOURCE,WIX,Komp./Arr.: Peter Plank,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,true,175.0,,,,,,,,,,,,,,,,,,,product_cce59309-90b6-6d82-f941-946747110aa0,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_2b9d15e952224fb5a314595dac81d864~mv2.jpg|4f718e_44f63c5220a0490699d21c991291fae7~mv2.jpg|4f718e_09c3b6399bf64a588765f13fcca7f53d~mv2.jpg|4f718e_b6d8603bc65c474cb06b11c0552f3431,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Peter Plank</span></p>",Cumulus_Physisch,Schlafe nicht,Schlafe nicht,Schlafe nicht,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,14,,
XW-6208,,2874ed39-26e5-50ad-b8d7-0ef986b86387,WORK|schoene maderl,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Schöne Maderl,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Schöne Maderl [Böhmische Besetzung],Schöne Maderl [Böhm.],SCHOENE_MADERL_BOE,"Volksweise
Arr.: Roman Weninger",SOURCE,WIX,Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_34dfc8ac-3565-e2dc-6f1b-6f947470a0ca,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_526fdd2bf6da427ca46c46f0480dd996~mv2.jpg|4f718e_796db51eca264125962d7a082d7ee19e~mv2.jpg|4f718e_925c8f4d90174d948764a48d522e75f6~mv2.jpg|4f718e_96418529f59e44509b82f9b9c1bd6037,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Volksweise</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Arr.: Roman Weninger</span></p>",,Schöne Maderl,Schöne Maderl,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,15,,
XW-6209,,e72b5625-2d98-5065-a64d-637122a8b1b3,WORK|tschecharanka polka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Tschecharanka Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Tschecharanka Polka [Böhmische Besetzung],Tschecharanka Polka [Böhm.],TSCHECHARANKA_POLKA_BOE,Komp./Arr.: Roman Weninger,SOURCE,WIX,Komp./Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_12892a31-17f6-61ce-ec43-edb00f504852,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_f95bca90447d4a81ba763370d429c44d~mv2.jpg|4f718e_f8fd30974cc6457982e56d8bdb3bee17~mv2.jpg|4f718e_628a91c561a4457cbaa8483c0e74cd5e~mv2.jpg|4f718e_44e464f362c4490f8f8441f861654521,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Roman Weninger</span></p>",,Tschecharanka Polka,Tschecharanka Polka,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,16,,
XW-621.2,,8d153032-93b3-5f8b-8706-c1f14913e347,WORK|weinkost,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Weinkost,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Weinkost [Böhmische Besetzung],Weinkost [Böhm.],WEINKOST_BOE,Weinkost [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,34.45,10.00,37.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Weinkost,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-6210,,e8d55e88-9c42-57fd-9165-e9ae6d7ea06a,WORK|neverna milenka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Neverna Milenka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Neverna Milenka [Böhmische Besetzung],Neverna Milenka [Böhm.],NEVERNA_MILENKA_BOE,"Volksweise
Arr.: Thomas Zsivkovits",SOURCE,WIX,Arr.: Thomas Zsivkovits,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_e263f5c4-e1ca-9f91-7da0-6f66db437f2f,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_cd7a462edf744374ba359a79bc04cd8f~mv2.jpg|4f718e_e732fbf090484ad7ad25e7b312caf19d~mv2.jpg|4f718e_987bc7ae8a2543a59f53125d36a4f944~mv2.jpg|4f718e_da1875e07bf448a8a388315604f0fb1c,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Volksweise</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Arr.: Thomas Zsivkovits</span></p>",,Neverna Milenka,Neverna Milenka,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,17,,
XW-6211,,8d153032-93b3-5f8b-8706-c1f14913e347,WORK|weinkost,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Weinkost,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Weinkost [Böhmische Besetzung],Weinkost [Böhm.],WEINKOST_BOE,Komp./Arr.: Roman Weninger,SOURCE,WIX,Komp./Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,250.0,,,,,,,,,,,,,,,,,,,product_45fbd4fb-b28b-6f55-450e-00eaf801e8ef,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_3b92d73bbeac4325ba62baaa6d8c6ed6~mv2.jpg|4f718e_c91ffc6b71034b96bd8efc84b781959e,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Roman Weninger</span></p>",,Weinkost,Weinkost [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,18,,
XW-6212,,23fd27eb-8b81-52ac-9855-893822d2dcf5,WORK|bh polka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,BH-Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,BH-Polka [Böhmische Besetzung],BH-Polka [Böhm.],BH_POLKA_BOE,"Komp.: Christian Wieder
Arr.: Michael Klostermann",SOURCE,WIX,Arr.: Michael Klostermann,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,true,300.0,,,,,,,,,,,,,,,,,,,product_d28e5b94-c0db-c1a7-9f67-d3b923c6421d,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmische Besetzung|Kleine Besetzung,4f718e_5f1220b8db634fb492f845ed18afbc3c~mv2.jpg|4f718e_d18df0ede3844342854605f4a47a9e65~mv2.jpg|4f718e_37c53bd42b7a4608b5fbd0bc90c8a289~mv2.jpg|4f718e_120386aa229f48a9bdb5461a11e04bd7~mv2.jpg|4f718e_5523b06f79f648b0b57497cf0b2f914e~mv2.jpg|4f718e_1dfa508ded2948d2b22b000f52bb7b17~mv2.jpg|4f718e_85520e1dab8b4c5796d21ee476b85526,"<p>Komp.: Christian Wieder</p>

<p>Arr.:&nbsp;Michael Klostermann</p>",Krickl,BH-Polka,BH Polka [Böhmische Besetzung],BH Polka,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,19,,
XW-6213,,26be4cb0-bbda-550d-aa21-3a05bc1d71ab,WORK|sidonje polka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Sidonje Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Sidonje Polka [Böhmische Besetzung],Sidonje Polka [Böhm.],SIDONJE_POLKA_BOE,"Volksweise
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,false,300.0,,,,,,,,,,,,,,,,,,,product_114c0f34-5292-59e8-e52b-64830135147d,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_459978f33b384ed59f853de492141335~mv2.jpg|4f718e_4774d4c8036549c09a3f9f95cd8b4560~mv2.jpg|4f718e_1c8ad29ea1164746988a1f133ab69b69~mv2.jpg|4f718e_c92d2a91ce1840f48b41752b34840745,<p>Volksweise</p><p>Arr.: Albert Wieder</p>,Cumulus_Physisch,Sidonje Polka,Sidonje Polka [Böhmische Besetzung],Sidonje Polka,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,20,PRICE_DRIFT_ERP,"ERP net=40.09, master net=39.00"
XW-6214,,460a0e66-9f99-5d8a-ae4e-f30ec7511c0b,WORK|morgenrot,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Morgenrot,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Morgenrot [Böhmische Besetzung],Morgenrot [Böhm.],MORGENROT_BOE,"Volksweise
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,false,300.0,,,,,,,,,,,,,,,,,,,product_412b6c06-8f17-0edb-f3e0-ace625eb9fa3,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmische Besetzung|Kleine Besetzung,4f718e_60429d4fa51e4716a95ee732ae966821~mv2.jpg,<p>Volksweise<br>Arr.: Albert Wieder</p>,Albert,Morgenrot,Morgenrot [Böhmische Besetzung],Morgenrot,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,21,PRICE_DRIFT_ERP,"ERP net=35.75, master net=39.00"
XW-6215,,d2151edc-049d-5f3e-8d69-c3bef86530c2,WORK|bier polka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Bier-Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Bier-Polka [Böhmische Besetzung],Bier-Polka [Böhm.],BIER_POLKA_BOE,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_eeb80e5c-672f-9b3c-ad91-9535a81c3cd3,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_bd7f98692a6e45cba01061c54bab7d90~mv2.jpg|4f718e_af52622f47e1455ba0fe148adb439c19~mv2.jpg|4f718e_3fd120c4daa24c20be5de86dc2508591~mv2.jpg,<p>Komp./Arr.: Albert Wieder</p>,,Bier-Polka,Bier-Polka [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,22,,
XW-6216,,5e841541-47bf-5814-90c8-a663dd6fdb8a,WORK|lorete walzer,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Lorete Walzer,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Lorete Walzer [Böhmische Besetzung],Lorete Walzer [Böhm.],LORETE_WALZER_BOE,"Volksweise
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_9b807c7f-c2e4-4196-f214-6955d2285bfb,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_9c1d9e14a2af4cfb9114a861c1ac9ec0~mv2.jpg|4f718e_2bda8b391c244118ae17028142fd091c~mv2.jpg|4f718e_50f041a320504523b65408f380cb72b1~mv2.jpg|4f718e_15d05dd05f1b422389eb51c8de4d426d,"<p>Volksweise</p>

<p>Arr.: Albert Wieder</p>",,Lorete Walzer,Lorete Walzer [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,23,,
XW-6217,,805796ad-0f35-5207-9255-016c05f7f519,WORK|veilchen polka,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Veilchen-Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Veilchen-Polka [Böhmische Besetzung],Veilchen-Polka [Böhm.],VEILCHEN_POLKA_BOE,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_ee654c30-b9d9-6a5d-caf8-f62fd893893d,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_e95006fe98064ec0bb1918d701553745~mv2.jpg|4f718e_3a33809d4b5b428eb3a8c39c0863e0bb~mv2.jpg|4f718e_3276aa0b604143359c2ad5693a0c0a17~mv2.jpg|4f718e_7058cb3098d0471089d99a269aeae2ba,<p>Komp./Arr.: Albert Wieder</p>,,Veilchen-Polka,Veilchen-Polka [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,24,,
XW-6218,,fe65cf2d-4a3f-5419-a5fd-ea470559103f,WORK|himmelsthron,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Himmelsthron,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Himmelsthron [Böhmische Besetzung],Himmelsthron [Böhm.],HIMMELSTHRON_BOE,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_95251897-4a24-11e4-9560-7ba67ae937f7,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_a99b7e4c88174d12998924d1b5dc8c0d~mv2.jpg|4f718e_32adceacd7944d0bb8e1678db02546ba~mv2.jpg|4f718e_aa95bb14faee4475b6ef6efc3a7f7a87~mv2.jpg|4f718e_7d7dd3b0086c40be8d5a95c81692c910,<p>Komp./Arr.: Albert Wieder</p>,,Himmelsthron,Himmelsthron [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,25,,
XW-6219,,1f14e555-4416-5ee4-848a-025a8ce2629f,WORK|glueck auf,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Glück auf,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Glück auf [Böhmische Besetzung],Glück auf [Böhm.],GLUECK_AUF_BOE,"Volksweise
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_49eb7f42-d496-d566-05e2-c014c80c083d,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_b8b014b6e0894e3da1aec4e96264324c~mv2.jpg|4f718e_76f340c1b1dc4d9ebfb7678b92aae87c~mv2.jpg|4f718e_902c3713401946028a744e13674ec747~mv2.jpg|4f718e_558d35e19c4f43a9b1d82bcf6c150a87,<p>Volksweise</p><p>Arr.: Albert Wieder</p>,,Glück auf,Glück auf [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,26,,
XW-6220,,82d4910c-b431-5d29-bf76-d918432b50dd,WORK|die waldhuette,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Die Waldhütte,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Die Waldhütte [Böhmische Besetzung],Die Waldhütte [Böhm.],DIE_WALDHUETTE_BOE,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,300.0,,,,,,,,,,,,,,,,,,,product_1e927279-20e4-0561-3f17-183e867a3ad4,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_88194795e17c464c9a7f8a9963911ca4~mv2.jpg|4f718e_784f2e0d3bb741d79f51eaf8dc070936~mv2.jpg|4f718e_fd1498419053413c85c620deda287f00~mv2.jpg|4f718e_7700d956c1b4482b8290921def905786,<p>Komp./Arr.: Albert Wieder</p>,,Die Waldhütte,Die Waldhütte [Böhmische Besetzung],,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,27,,
XW-6221,,64270f92-8078-59af-bb4c-61c5f2485b2d,WORK|mnoschil,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,Blasmusik Supergroup,Blasmusik-Edition,Noten,,,,Mnoschil,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Mnoschil [Böhmische Besetzung],Mnoschil [Böhm.],MNOSCHIL_BOE,"Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von Thomas Gansch begeistern.",SOURCE,WIX,"Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von Thomas Gansch begeistern.",,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,false,350.0,,,,,,,,,,,,,,,,,,,product_a0b38165-64e9-fd92-5204-3f7f44e9992c,true,Blasmusik Gesamt|B2B|Musikkapelle|Blasmusik Supergroup|Böhmische Besetzung|Kleine Besetzung|Brass_5stimmig,4f718e_546abca9b7094058a0220077a31f97b6~mv2.jpg|4f718e_80bccde17cc748a3a545f6a328ad4b0b~mv2.jpg|4f718e_1201217b3ca045b0a652c1ed277cb7b5~mv2.jpg|4f718e_628c6e6a3f91485f89fcbb25564a7166~mv2.jpg|4f718e_fce29bcb29684d7983643fa38572a8cd~mv2.jpg|4f718e_e019263ae87b414a957532cc33344e93,"<p>Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von&nbsp;Thomas Gansch begeistern.</p>",Vienna Arts Management,Mnoschil,Mnoschil [Böhmische Besetzung],Mnoschil,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,28,,
XW-6400,,a87daa72-5479-5b43-836f-07768cc0f8c5,WORK|div noten supergroup,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Div. Noten Supergroup,SCORE,physical,,,,,,Blasmusik Supergroup,,,PHYSICAL,Div. Noten Supergroup [Blasmusik Supergroup],Div. Noten Supergroup [BSG],DIV_NOTEN_SUPERGROUP_BSG,Div. Noten Supergroup [Blasmusik Supergroup] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Blasmusik Supergroup,Format: PHYSICAL,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Div. Noten Supergroup,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,7,,
XW-6401,,64270f92-8078-59af-bb4c-61c5f2485b2d,WORK|mnoschil,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,Blasmusik Supergroup,Blasmusik-Edition,Noten,,,,Mnoschil,SCORE,physical,,,,,,Blasmusik Supergroup,,,PHYSICAL,Mnoschil [Blasmusik Supergroup],Mnoschil [BSG],MNOSCHIL_BSG,"Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von Thomas Gansch begeistern.",SOURCE,WIX,"Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von Thomas Gansch begeistern.",,,,,B2B,59.00,10.00,64.90,EUR,XLSX_SOT_GROSS,5.00,true,350.0,,,,,,,,,,,,,,,,,,,product_a0b38165-64e9-fd92-5204-3f7f44e9992c,true,Blasmusik Gesamt|B2B|Musikkapelle|Blasmusik Supergroup|Böhmische Besetzung|Kleine Besetzung|Brass_5stimmig,4f718e_546abca9b7094058a0220077a31f97b6~mv2.jpg|4f718e_80bccde17cc748a3a545f6a328ad4b0b~mv2.jpg|4f718e_1201217b3ca045b0a652c1ed277cb7b5~mv2.jpg|4f718e_628c6e6a3f91485f89fcbb25564a7166~mv2.jpg|4f718e_fce29bcb29684d7983643fa38572a8cd~mv2.jpg|4f718e_e019263ae87b414a957532cc33344e93,"<p>Entdecken Sie eine Bravourpolka vom österreichischen Trompeter und Komponisten Thomas Gansch mit dem Titel ""Mnoschil"". In der ""Supergroup""-Besetzung präsentiert sich dieses Stück effektvoll, kraftvoll und fesselnd. Die perfekte Kombination aus virtuosen musikalischen Fähigkeiten und mitreißender Performance machen diese Polka zu einem absoluten Highlight. Mit ""Mnoschil"" erleben Sie ein unvergessliches Musikerlebnis, das Fans der Blasmusik begeistern wird. Sichern Sie sich noch heute dieses musikalische Meisterwerk und lassen Sie sich von der Ausdruckskraft von&nbsp;Thomas Gansch begeistern.</p>",Vienna Arts Management,Mnoschil,Mnoschil [Blasmusik Supergroup],Mnoschil,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,8,,
XW-6402,,3a8cef6c-6a41-57d3-b0dd-abe884751770,WORK|astronaut,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,Blasmusik Supergroup,Blasmusik-Edition,Noten,,,,Astronaut,SCORE,physical,,,,,,Blasmusik Supergroup,,,PHYSICAL,Astronaut [Blasmusik Supergroup],Astronaut [BSG],ASTRONAUT_BSG,"Komp.: Jindřich Praveček
Arr.: Albert Wieder",SOURCE,WIX,Arr.: Albert Wieder,,,,,B2B,59.00,10.00,64.90,EUR,XLSX_SOT_GROSS,,,350.0,,,,,,,,,,,,,,,,,,,product_d1bfabca-6ac6-178f-e5b5-d7fc8061206c,true,B2B|Blasmusik Supergroup|Blasmusik Gesamt,4f718e_291fe9bfca5b47168a195316e3648736~mv2.jpg|4f718e_b68180b2857545c4800c2608a8e63fa5,<p>Komp.: Jindřich Praveček</p><p>Arr.:&nbsp;Albert Wieder</p>,,Astronaut,Astronaut,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,9,,
